-2.25586e-05, -2.25586e-05, -2.25586e-05, -2.25586e-05, -2.25586e-05, -2.25586e-05, -2.25586e-05, -2.25586e-05, -2.25586e-05, 1.01768e+06, -1, -1, 
-2.28027e-05, -2.28027e-05, -2.28027e-05, -2.28027e-05, -2.28027e-05, -2.28027e-05, -2.28027e-05, -2.28027e-05, -2.28027e-05, 1.01768e+06, -1, -1, 
-2.26074e-05, -2.26074e-05, -2.26074e-05, -2.26074e-05, -2.26074e-05, -2.26074e-05, -2.26074e-05, -2.26074e-05, -2.26074e-05, 1.01768e+06, -1, -1, 
-2.17773e-05, -2.17773e-05, -2.17773e-05, -2.17773e-05, -2.17773e-05, -2.17773e-05, -2.17773e-05, -2.17773e-05, -2.17773e-05, 1.01768e+06, -1, -1, 
-2.08008e-05, -2.08008e-05, -2.08008e-05, -2.08008e-05, -2.08008e-05, -2.08008e-05, -2.08008e-05, -2.08008e-05, -2.08008e-05, 1.01768e+06, -1, -1, 
-2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, 1.01768e+06, -1, -1, 
-1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, 1.01768e+06, -1, -1, 
-1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, 1.01768e+06, -1, -1, 
-2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, 1.01768e+06, -1, -1, 
-2.0752e-05, -2.0752e-05, -2.0752e-05, -2.0752e-05, -2.0752e-05, -2.0752e-05, -2.0752e-05, -2.0752e-05, -2.0752e-05, 1.01768e+06, -1, -1, 
-2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, 1.01768e+06, -1, -1, 
-2.29492e-05, -2.29492e-05, -2.29492e-05, -2.29492e-05, -2.29492e-05, -2.29492e-05, -2.29492e-05, -2.29492e-05, -2.29492e-05, 1.01768e+06, -1, -1, 
-2.37305e-05, -2.37305e-05, -2.37305e-05, -2.37305e-05, -2.37305e-05, -2.37305e-05, -2.37305e-05, -2.37305e-05, -2.37305e-05, 1.01768e+06, -1, -1, 
-2.41699e-05, -2.41699e-05, -2.41699e-05, -2.41699e-05, -2.41699e-05, -2.41699e-05, -2.41699e-05, -2.41699e-05, -2.41699e-05, 1.01768e+06, -1, -1, 
-2.44629e-05, -2.44629e-05, -2.44629e-05, -2.44629e-05, -2.44629e-05, -2.44629e-05, -2.44629e-05, -2.44629e-05, -2.44629e-05, 1.01768e+06, -1, -1, 
-2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, 1.01768e+06, -1, -1, 
-2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, 1.01768e+06, -1, -1, 
-2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, 1.01768e+06, -1, -1, 
-2.45117e-05, -2.45117e-05, -2.45117e-05, -2.45117e-05, -2.45117e-05, -2.45117e-05, -2.45117e-05, -2.45117e-05, -2.45117e-05, 1.01768e+06, -1, -1, 
-2.43164e-05, -2.43164e-05, -2.43164e-05, -2.43164e-05, -2.43164e-05, -2.43164e-05, -2.43164e-05, -2.43164e-05, -2.43164e-05, 1.01768e+06, -1, -1, 
-2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, 1.01768e+06, -1, -1, 
-2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, 1.01768e+06, -1, -1, 
-2.39258e-05, -2.39258e-05, -2.39258e-05, -2.39258e-05, -2.39258e-05, -2.39258e-05, -2.39258e-05, -2.39258e-05, -2.39258e-05, 1.01768e+06, -1, -1, 
-2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, -2.46094e-05, 1.01768e+06, -1, -1, 
-2.5293e-05, -2.5293e-05, -2.5293e-05, -2.5293e-05, -2.5293e-05, -2.5293e-05, -2.5293e-05, -2.5293e-05, -2.5293e-05, 1.01768e+06, -1, -1, 
-2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, -2.58789e-05, 1.01768e+06, -1, -1, 
-2.66602e-05, -2.66602e-05, -2.66602e-05, -2.66602e-05, -2.66602e-05, -2.66602e-05, -2.66602e-05, -2.66602e-05, -2.66602e-05, 1.01768e+06, -1, -1, 
-2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, 1.01768e+06, -1, -1, 
-2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, 1.01768e+06, -1, -1, 
-2.9541e-05, -2.9541e-05, -2.9541e-05, -2.9541e-05, -2.9541e-05, -2.9541e-05, -2.9541e-05, -2.9541e-05, -2.9541e-05, 1.01768e+06, -1, -1, 
-2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, -2.94922e-05, 1.01768e+06, -1, -1, 
-2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, 1.01768e+06, -1, -1, 
-2.80762e-05, -2.80762e-05, -2.80762e-05, -2.80762e-05, -2.80762e-05, -2.80762e-05, -2.80762e-05, -2.80762e-05, -2.80762e-05, 1.01768e+06, -1, -1, 
-2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, 1.01768e+06, -1, -1, 
-2.73438e-05, -2.73438e-05, -2.73438e-05, -2.73438e-05, -2.73438e-05, -2.73438e-05, -2.73438e-05, -2.73438e-05, -2.73438e-05, 1.01768e+06, -1, -1, 
-2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, -2.77832e-05, 1.01768e+06, -1, -1, 
-2.83691e-05, -2.83691e-05, -2.83691e-05, -2.83691e-05, -2.83691e-05, -2.83691e-05, -2.83691e-05, -2.83691e-05, -2.83691e-05, 1.01768e+06, -1, -1, 
-2.86133e-05, -2.86133e-05, -2.86133e-05, -2.86133e-05, -2.86133e-05, -2.86133e-05, -2.86133e-05, -2.86133e-05, -2.86133e-05, 1.01768e+06, -1, -1, 
-2.85645e-05, -2.85645e-05, -2.85645e-05, -2.85645e-05, -2.85645e-05, -2.85645e-05, -2.85645e-05, -2.85645e-05, -2.85645e-05, 1.01768e+06, -1, -1, 
-2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, 1.01768e+06, -1, -1, 
-2.74902e-05, -2.74902e-05, -2.74902e-05, -2.74902e-05, -2.74902e-05, -2.74902e-05, -2.74902e-05, -2.74902e-05, -2.74902e-05, 1.01768e+06, -1, -1, 
-2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, 1.01768e+06, -1, -1, 
-2.56836e-05, -2.56836e-05, -2.56836e-05, -2.56836e-05, -2.56836e-05, -2.56836e-05, -2.56836e-05, -2.56836e-05, -2.56836e-05, 1.01768e+06, -1, -1, 
-2.50488e-05, -2.50488e-05, -2.50488e-05, -2.50488e-05, -2.50488e-05, -2.50488e-05, -2.50488e-05, -2.50488e-05, -2.50488e-05, 1.01768e+06, -1, -1, 
-2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, -2.45605e-05, 1.01768e+06, -1, -1, 
-2.44141e-05, -2.44141e-05, -2.44141e-05, -2.44141e-05, -2.44141e-05, -2.44141e-05, -2.44141e-05, -2.44141e-05, -2.44141e-05, 1.01768e+06, -1, -1, 
-2.46582e-05, -2.46582e-05, -2.46582e-05, -2.46582e-05, -2.46582e-05, -2.46582e-05, -2.46582e-05, -2.46582e-05, -2.46582e-05, 1.01768e+06, -1, -1, 
-2.50977e-05, -2.50977e-05, -2.50977e-05, -2.50977e-05, -2.50977e-05, -2.50977e-05, -2.50977e-05, -2.50977e-05, -2.50977e-05, 1.01768e+06, -1, -1, 
-2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, 1.01768e+06, -1, -1, 
-2.6123e-05, -2.6123e-05, -2.6123e-05, -2.6123e-05, -2.6123e-05, -2.6123e-05, -2.6123e-05, -2.6123e-05, -2.6123e-05, 1.01768e+06, -1, -1, 
-2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, 1.01768e+06, -1, -1, 
-2.66113e-05, -2.66113e-05, -2.66113e-05, -2.66113e-05, -2.66113e-05, -2.66113e-05, -2.66113e-05, -2.66113e-05, -2.66113e-05, 1.01768e+06, -1, -1, 
-2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, 1.01768e+06, -1, -1, 
-2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, -2.65137e-05, 1.01768e+06, -1, -1, 
-2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, 1.01768e+06, -1, -1, 
-2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, 1.01768e+06, -1, -1, 
-2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, 1.01768e+06, -1, -1, 
-2.96387e-05, -2.96387e-05, -2.96387e-05, -2.96387e-05, -2.96387e-05, -2.96387e-05, -2.96387e-05, -2.96387e-05, -2.96387e-05, 1.01768e+06, -1, -1, 
-3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, 1.01768e+06, -1, -1, 
-3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, -3.04688e-05, 1.01768e+06, -1, -1, 
-2.9834e-05, -2.9834e-05, -2.9834e-05, -2.9834e-05, -2.9834e-05, -2.9834e-05, -2.9834e-05, -2.9834e-05, -2.9834e-05, 1.01768e+06, -1, -1, 
-2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, -2.89063e-05, 1.01768e+06, -1, -1, 
-2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, -2.82227e-05, 1.01768e+06, -1, -1, 
-2.7832e-05, -2.7832e-05, -2.7832e-05, -2.7832e-05, -2.7832e-05, -2.7832e-05, -2.7832e-05, -2.7832e-05, -2.7832e-05, 1.01768e+06, -1, -1, 
-2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, 1.01768e+06, -1, -1, 
-2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, -2.63672e-05, 1.01768e+06, -1, -1, 
-2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, -2.55859e-05, 1.01768e+06, -1, -1, 
-2.53906e-05, -2.53906e-05, -2.53906e-05, -2.53906e-05, -2.53906e-05, -2.53906e-05, -2.53906e-05, -2.53906e-05, -2.53906e-05, 1.01768e+06, -1, -1, 
-2.57813e-05, -2.57813e-05, -2.57813e-05, -2.57813e-05, -2.57813e-05, -2.57813e-05, -2.57813e-05, -2.57813e-05, -2.57813e-05, 1.01768e+06, -1, -1, 
-2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, 1.01768e+06, -1, -1, 
-2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, 1.01768e+06, -1, -1, 
-2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, -2.72461e-05, 1.01768e+06, -1, -1, 
-2.63184e-05, -2.63184e-05, -2.63184e-05, -2.63184e-05, -2.63184e-05, -2.63184e-05, -2.63184e-05, -2.63184e-05, -2.63184e-05, 1.01768e+06, -1, -1, 
-2.49512e-05, -2.49512e-05, -2.49512e-05, -2.49512e-05, -2.49512e-05, -2.49512e-05, -2.49512e-05, -2.49512e-05, -2.49512e-05, 1.01768e+06, -1, -1, 
-2.40234e-05, -2.40234e-05, -2.40234e-05, -2.40234e-05, -2.40234e-05, -2.40234e-05, -2.40234e-05, -2.40234e-05, -2.40234e-05, 1.01768e+06, -1, -1, 
-2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, -2.36328e-05, 1.01768e+06, -1, -1, 
-2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, -2.36816e-05, 1.01768e+06, -1, -1, 
-2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, -2.3877e-05, 1.01768e+06, -1, -1, 
-2.38281e-05, -2.38281e-05, -2.38281e-05, -2.38281e-05, -2.38281e-05, -2.38281e-05, -2.38281e-05, -2.38281e-05, -2.38281e-05, 1.01768e+06, -1, -1, 
-2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, 1.01768e+06, -1, -1, 
-2.29004e-05, -2.29004e-05, -2.29004e-05, -2.29004e-05, -2.29004e-05, -2.29004e-05, -2.29004e-05, -2.29004e-05, -2.29004e-05, 1.01768e+06, -1, -1, 
-2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, 1.01768e+06, -1, -1, 
-2.14355e-05, -2.14355e-05, -2.14355e-05, -2.14355e-05, -2.14355e-05, -2.14355e-05, -2.14355e-05, -2.14355e-05, -2.14355e-05, 1.01768e+06, -1, -1, 
-2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, -2.0166e-05, 1.01768e+06, -1, -1, 
-1.88965e-05, -1.88965e-05, -1.88965e-05, -1.88965e-05, -1.88965e-05, -1.88965e-05, -1.88965e-05, -1.88965e-05, -1.88965e-05, 1.01768e+06, -1, -1, 
-1.79688e-05, -1.79688e-05, -1.79688e-05, -1.79688e-05, -1.79688e-05, -1.79688e-05, -1.79688e-05, -1.79688e-05, -1.79688e-05, 1.01768e+06, -1, -1, 
-1.72363e-05, -1.72363e-05, -1.72363e-05, -1.72363e-05, -1.72363e-05, -1.72363e-05, -1.72363e-05, -1.72363e-05, -1.72363e-05, 1.01768e+06, -1, -1, 
-1.6748e-05, -1.6748e-05, -1.6748e-05, -1.6748e-05, -1.6748e-05, -1.6748e-05, -1.6748e-05, -1.6748e-05, -1.6748e-05, 1.01768e+06, -1, -1, 
-1.68945e-05, -1.68945e-05, -1.68945e-05, -1.68945e-05, -1.68945e-05, -1.68945e-05, -1.68945e-05, -1.68945e-05, -1.68945e-05, 1.01768e+06, -1, -1, 
-1.75293e-05, -1.75293e-05, -1.75293e-05, -1.75293e-05, -1.75293e-05, -1.75293e-05, -1.75293e-05, -1.75293e-05, -1.75293e-05, 1.01768e+06, -1, -1, 
-1.81641e-05, -1.81641e-05, -1.81641e-05, -1.81641e-05, -1.81641e-05, -1.81641e-05, -1.81641e-05, -1.81641e-05, -1.81641e-05, 1.01768e+06, -1, -1, 
-1.85059e-05, -1.85059e-05, -1.85059e-05, -1.85059e-05, -1.85059e-05, -1.85059e-05, -1.85059e-05, -1.85059e-05, -1.85059e-05, 1.01768e+06, -1, -1, 
-1.87012e-05, -1.87012e-05, -1.87012e-05, -1.87012e-05, -1.87012e-05, -1.87012e-05, -1.87012e-05, -1.87012e-05, -1.87012e-05, 1.01768e+06, -1, -1, 
-1.89941e-05, -1.89941e-05, -1.89941e-05, -1.89941e-05, -1.89941e-05, -1.89941e-05, -1.89941e-05, -1.89941e-05, -1.89941e-05, 1.01768e+06, -1, -1, 
-1.93848e-05, -1.93848e-05, -1.93848e-05, -1.93848e-05, -1.93848e-05, -1.93848e-05, -1.93848e-05, -1.93848e-05, -1.93848e-05, 1.01768e+06, -1, -1, 
-2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, -2.01172e-05, 1.01768e+06, -1, -1, 
-2.15332e-05, -2.15332e-05, -2.15332e-05, -2.15332e-05, -2.15332e-05, -2.15332e-05, -2.15332e-05, -2.15332e-05, -2.15332e-05, 1.01768e+06, -1, -1, 
-2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, -2.33887e-05, 1.01768e+06, -1, -1, 
-2.48535e-05, -2.48535e-05, -2.48535e-05, -2.48535e-05, -2.48535e-05, -2.48535e-05, -2.48535e-05, -2.48535e-05, -2.48535e-05, 1.01768e+06, -1, -1, 
-2.56348e-05, -2.56348e-05, -2.56348e-05, -2.56348e-05, -2.56348e-05, -2.56348e-05, -2.56348e-05, -2.56348e-05, -2.56348e-05, 1.01768e+06, -1, -1, 
-2.59766e-05, -2.59766e-05, -2.59766e-05, -2.59766e-05, -2.59766e-05, -2.59766e-05, -2.59766e-05, -2.59766e-05, -2.59766e-05, 1.01768e+06, -1, -1, 
-2.62695e-05, -2.62695e-05, -2.62695e-05, -2.62695e-05, -2.62695e-05, -2.62695e-05, -2.62695e-05, -2.62695e-05, -2.62695e-05, 1.01768e+06, -1, -1, 
-2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, -2.65625e-05, 1.01768e+06, -1, -1, 
-2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, -2.6709e-05, 1.01768e+06, -1, -1, 
-2.69531e-05, -2.69531e-05, -2.69531e-05, -2.69531e-05, -2.69531e-05, -2.69531e-05, -2.69531e-05, -2.69531e-05, -2.69531e-05, 1.01768e+06, -1, -1, 
-2.75391e-05, -2.75391e-05, -2.75391e-05, -2.75391e-05, -2.75391e-05, -2.75391e-05, -2.75391e-05, -2.75391e-05, -2.75391e-05, 1.01768e+06, -1, -1, 
-2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, -2.83203e-05, 1.01768e+06, -1, -1, 
-2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, -2.88086e-05, 1.01768e+06, -1, -1, 
-2.86621e-05, -2.86621e-05, -2.86621e-05, -2.86621e-05, -2.86621e-05, -2.86621e-05, -2.86621e-05, -2.86621e-05, -2.86621e-05, 1.01768e+06, -1, -1, 
-2.81738e-05, -2.81738e-05, -2.81738e-05, -2.81738e-05, -2.81738e-05, -2.81738e-05, -2.81738e-05, -2.81738e-05, -2.81738e-05, 1.01768e+06, -1, -1, 
-2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, -2.74414e-05, 1.01768e+06, -1, -1, 
-2.62207e-05, -2.62207e-05, -2.62207e-05, -2.62207e-05, -2.62207e-05, -2.62207e-05, -2.62207e-05, -2.62207e-05, -2.62207e-05, 1.01768e+06, -1, -1, 
-2.43652e-05, -2.43652e-05, -2.43652e-05, -2.43652e-05, -2.43652e-05, -2.43652e-05, -2.43652e-05, -2.43652e-05, -2.43652e-05, 1.01768e+06, -1, -1, 
-2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, -2.23633e-05, 1.01768e+06, -1, -1, 
-2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, 1.01768e+06, -1, -1, 
-1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, -1.9873e-05, 1.01768e+06, -1, -1, 
-1.99219e-05, -1.99219e-05, -1.99219e-05, -1.99219e-05, -1.99219e-05, -1.99219e-05, -1.99219e-05, -1.99219e-05, -1.99219e-05, 1.01768e+06, -1, -1, 
-2.05078e-05, -2.05078e-05, -2.05078e-05, -2.05078e-05, -2.05078e-05, -2.05078e-05, -2.05078e-05, -2.05078e-05, -2.05078e-05, 1.01768e+06, -1, -1, 
-2.11426e-05, -2.11426e-05, -2.11426e-05, -2.11426e-05, -2.11426e-05, -2.11426e-05, -2.11426e-05, -2.11426e-05, -2.11426e-05, 1.01768e+06, -1, -1, 
-2.1582e-05, -2.1582e-05, -2.1582e-05, -2.1582e-05, -2.1582e-05, -2.1582e-05, -2.1582e-05, -2.1582e-05, -2.1582e-05, 1.01768e+06, -1, -1, 
-2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, -2.18262e-05, 1.01768e+06, -1, -1, 
-2.14844e-05, -2.14844e-05, -2.14844e-05, -2.14844e-05, -2.14844e-05, -2.14844e-05, -2.14844e-05, -2.14844e-05, -2.14844e-05, 1.01768e+06, -1, -1, 
-2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, -2.07031e-05, 1.01768e+06, -1, -1, 
